opportunity_id,product_ids,sales_rep_name,client_location_id,new_flag,created_date,update_date,projected_close_date,sales_stage_history,comments,renewal_flag,opportunity_amount
175,"[4, 3, 2, 1]",sales_rep_44,7,Y,2021-09-18,2022-05-19,2022-10-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5
176,[2],sales_rep_65,1,Y,2022-03-11,2022-03-14,2022-10-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,40
177,"[3, 2, 4, 1]",sales_rep_96,7,Y,2021-04-28,2022-02-03,2022-06-20,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,10837
178,"[4, 3]",sales_rep_3,8,N,2021-09-03,2022-10-16,2022-11-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1015386
179,[4],sales_rep_33,2,N,2021-08-04,2021-08-30,2022-08-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,699
180,"[4, 1, 2, 3]",sales_rep_51,8,Y,2022-06-11,2022-07-27,2022-09-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,84
181,"[3, 2, 1, 4]",sales_rep_52,6,Y,2021-02-13,2021-11-25,2022-01-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,12411
182,"[1, 3, 2, 4]",sales_rep_82,3,N,2021-07-15,2022-11-04,2022-11-21,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,16
183,"[4, 1, 2, 3]",sales_rep_11,1,N,2022-06-15,2022-10-13,2022-10-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,115175
184,[2],sales_rep_73,8,N,2021-04-15,2022-08-25,2022-09-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1387044
185,"[4, 2, 1, 3]",sales_rep_60,2,Y,2021-02-25,2022-05-05,2022-10-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,68541
186,"[2, 3, 4]",sales_rep_32,4,N,2021-09-26,2022-08-19,2022-10-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1487
187,"[2, 4]",sales_rep_18,5,Y,2021-05-27,2021-09-26,2022-03-20,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,250367
188,"[4, 1, 2, 3]",sales_rep_17,2,N,2022-08-27,2022-11-15,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
189,[2],sales_rep_23,9,Y,2022-04-29,2022-05-02,2022-07-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,31549
190,"[3, 2, 1]",sales_rep_59,7,Y,2022-07-03,2022-11-09,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
191,[2],sales_rep_43,4,N,2022-03-24,2022-07-10,2022-11-09,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,115
192,[1],sales_rep_42,4,N,2022-07-16,2022-10-20,2022-11-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,63488
193,"[1, 3, 2]",sales_rep_55,9,N,2021-08-31,2022-09-17,2022-11-13,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,12
194,"[2, 1, 4]",sales_rep_51,1,Y,2021-01-29,2022-06-19,2022-10-03,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,69830
195,"[1, 4, 2]",sales_rep_60,4,N,2022-05-29,2022-10-08,2022-10-31,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,952174
196,[4],sales_rep_87,1,N,2021-04-19,2022-04-30,2022-08-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,588
197,"[3, 4, 2]",sales_rep_63,8,N,2022-06-05,2022-08-11,2022-11-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,0
198,"[2, 1]",sales_rep_74,7,N,2021-03-23,2022-07-20,2022-11-03,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
199,[4],sales_rep_100,6,N,2021-08-02,2022-03-29,2022-10-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,140663
200,"[4, 3, 2, 1]",sales_rep_46,7,N,2021-08-16,2021-11-05,2022-01-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,8963801
201,"[1, 3, 4]",sales_rep_50,7,Y,2021-01-04,2021-08-13,2021-08-31,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,2
202,"[4, 3, 2, 1]",sales_rep_4,1,N,2021-04-24,2022-07-28,2022-08-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,4035320
203,"[4, 2, 3, 1]",sales_rep_46,1,Y,2021-02-08,2022-07-31,2022-09-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,11
204,"[2, 3]",sales_rep_8,6,N,2021-02-20,2022-04-29,2022-06-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,2378
205,"[2, 3]",sales_rep_49,8,N,2022-07-22,2022-11-25,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,39109
206,"[2, 4, 1]",sales_rep_8,3,N,2022-10-10,2022-11-09,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,23521
207,"[1, 4, 3]",sales_rep_56,8,Y,2021-02-15,2021-10-19,2022-05-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,7620
208,"[2, 4, 1]",sales_rep_86,3,N,2021-02-07,2021-11-28,2022-01-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,18
209,"[4, 3, 1, 2]",sales_rep_59,9,N,2021-05-28,2022-08-25,2022-09-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,834
210,"[3, 4, 1, 2]",sales_rep_18,1,N,2022-01-25,2022-09-16,2022-11-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3311018
211,"[4, 1, 3, 2]",sales_rep_16,3,N,2021-10-13,2022-10-27,2022-11-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,346
212,"[2, 1, 3]",sales_rep_40,5,Y,2022-11-26,2022-11-29,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3884
213,"[1, 3, 2, 4]",sales_rep_98,7,Y,2021-10-26,2022-01-31,2022-08-25,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,30
214,"[2, 4, 1]",sales_rep_100,6,N,2021-06-23,2022-10-07,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,14330
215,"[4, 1]",sales_rep_15,3,N,2022-05-27,2022-07-08,2022-11-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,13943
216,[4],sales_rep_92,3,N,2022-07-09,2022-10-16,2022-10-31,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,0
217,[1],sales_rep_20,6,Y,2021-06-05,2022-10-11,2022-11-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,87123
218,[1],sales_rep_12,4,Y,2022-05-17,2022-07-12,2022-08-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
219,[2],sales_rep_69,5,N,2022-08-15,2022-09-08,2022-10-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1132383
220,"[2, 1]",sales_rep_100,6,Y,2022-08-24,2022-11-11,2022-11-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1014918
221,"[1, 2, 3]",sales_rep_92,8,Y,2022-10-19,2022-10-27,2022-11-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,851667
222,"[3, 1, 4, 2]",sales_rep_79,5,N,2022-05-13,2022-06-21,2022-11-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,34644
223,"[4, 1, 3, 2]",sales_rep_57,7,N,2021-07-25,2022-07-20,2022-09-03,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,52325
224,"[4, 3, 1]",sales_rep_55,4,N,2022-07-05,2022-10-25,2022-10-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5184422
225,[2],sales_rep_83,8,Y,2022-02-22,2022-03-01,2022-08-13,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,79738
226,"[2, 3, 4, 1]",sales_rep_18,1,N,2021-02-11,2021-10-07,2022-01-11,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,1428
227,"[1, 4, 2]",sales_rep_30,1,Y,2021-01-07,2022-10-31,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5613254
228,"[4, 2]",sales_rep_30,5,Y,2021-01-10,2021-12-02,2022-04-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,90943
229,[4],sales_rep_94,6,N,2022-07-12,2022-08-09,2022-11-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,23071
230,"[1, 3, 2]",sales_rep_63,6,Y,2021-07-08,2022-07-26,2022-10-20,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,8
231,"[1, 4, 2]",sales_rep_92,4,N,2021-11-10,2022-09-29,2022-10-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,7918659
232,"[1, 2, 4]",sales_rep_32,7,Y,2021-10-21,2022-05-08,2022-08-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2346
233,"[4, 2, 1]",sales_rep_76,5,N,2021-05-02,2021-11-27,2022-04-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,332
234,"[2, 4, 1]",sales_rep_28,7,Y,2021-09-15,2022-04-29,2022-10-22,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,423663
235,"[4, 1, 2]",sales_rep_34,6,N,2021-06-02,2022-10-29,2022-11-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1818178
236,"[1, 2, 4]",sales_rep_100,8,N,2022-11-12,2022-11-18,2022-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
237,"[2, 4, 3]",sales_rep_50,9,Y,2022-01-24,2022-10-21,2022-11-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,33870
238,"[4, 3, 2]",sales_rep_32,2,N,2021-06-24,2021-08-12,2022-11-18,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2040
239,"[2, 3, 1]",sales_rep_41,3,N,2021-09-14,2022-07-28,2022-09-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,308
240,[3],sales_rep_47,6,N,2022-07-06,2022-08-08,2022-09-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,304
241,"[3, 1]",sales_rep_87,7,N,2021-12-27,2022-01-10,2022-05-08,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,133042
242,"[4, 1, 3]",sales_rep_49,3,Y,2022-08-10,2022-11-26,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,4395
243,"[2, 1]",sales_rep_13,9,Y,2022-08-04,2022-10-11,2022-11-09,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
244,[3],sales_rep_27,5,Y,2022-08-22,2022-10-25,2022-11-17,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,602
245,"[1, 4, 2, 3]",sales_rep_93,6,N,2021-06-28,2022-04-03,2022-05-10,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,1
246,"[3, 4, 2]",sales_rep_74,2,N,2022-03-06,2022-04-18,2022-05-09,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,36934
247,"[1, 3, 4, 2]",sales_rep_87,7,N,2022-09-09,2022-10-13,2022-10-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,26450
248,"[3, 1, 4, 2]",sales_rep_78,9,Y,2021-09-15,2022-07-30,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,20337
249,"[2, 1]",sales_rep_27,4,N,2022-09-18,2022-11-18,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,8478
250,[3],sales_rep_78,8,N,2022-09-30,2022-09-30,2022-10-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,332
251,"[2, 3, 1]",sales_rep_20,2,N,2021-05-20,2021-06-07,2021-09-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9677276
252,[2],sales_rep_88,8,Y,2021-03-29,2021-11-22,2022-09-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3757
253,"[2, 4, 1]",sales_rep_48,9,Y,2021-11-24,2022-02-14,2022-11-20,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
254,"[4, 3]",sales_rep_90,1,N,2021-07-12,2022-11-23,2022-11-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1137863
255,[4],sales_rep_82,9,N,2021-10-25,2022-06-21,2022-07-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,72875
256,"[3, 4, 1]",sales_rep_77,7,Y,2021-05-31,2021-07-01,2022-11-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,157
257,[2],sales_rep_3,8,N,2022-11-12,2022-11-18,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,3165657
258,"[4, 1, 3, 2]",sales_rep_36,8,N,2022-04-06,2022-09-26,2022-10-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5209
259,"[1, 3, 4, 2]",sales_rep_74,2,N,2021-08-14,2022-03-27,2022-09-16,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1
260,[1],sales_rep_28,6,N,2022-10-12,2022-11-29,2022-11-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
261,[4],sales_rep_43,1,N,2022-06-13,2022-07-06,2022-09-16,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,110506
262,[1],sales_rep_37,7,Y,2022-09-17,2022-10-28,2022-11-17,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,386
263,"[2, 1]",sales_rep_12,7,Y,2022-08-03,2022-11-04,2022-11-05,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4150788
264,"[1, 4, 3, 2]",sales_rep_55,5,Y,2022-01-16,2022-08-22,2022-11-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
265,[1],sales_rep_42,5,N,2022-02-03,2022-10-25,2022-11-02,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5655
266,"[4, 3]",sales_rep_69,8,N,2021-06-19,2022-11-11,2022-11-24,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,3115966
267,[1],sales_rep_47,1,N,2021-05-10,2021-09-29,2021-12-18,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,995811
268,"[2, 4, 3, 1]",sales_rep_22,3,N,2021-10-12,2022-03-04,2022-11-20,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,352363
269,"[1, 4, 2, 3]",sales_rep_66,4,N,2022-10-21,2022-11-16,2022-11-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
270,"[4, 1]",sales_rep_85,3,Y,2021-04-09,2022-04-19,2022-05-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,8
271,"[4, 1, 2]",sales_rep_94,9,N,2022-09-05,2022-11-17,2022-11-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,648
272,"[4, 3, 1, 2]",sales_rep_34,6,N,2022-10-06,2022-10-24,2022-11-08,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,142775
273,"[1, 2, 3, 4]",sales_rep_38,4,N,2022-01-15,2022-03-29,2022-09-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1170
274,"[1, 3, 4, 2]",sales_rep_89,3,N,2021-05-02,2022-10-11,2022-11-26,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,1681408
275,"[1, 2]",sales_rep_53,3,N,2021-04-18,2022-08-20,2022-10-18,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,37
276,"[2, 1]",sales_rep_58,4,N,2021-02-24,2021-06-24,2021-07-11,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,114528
277,"[4, 2, 1]",sales_rep_56,3,N,2022-01-31,2022-10-22,2022-11-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1
278,"[4, 3]",sales_rep_74,7,Y,2021-03-09,2021-09-10,2022-06-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,25346
279,"[1, 3, 2]",sales_rep_85,5,Y,2021-08-07,2021-11-19,2021-11-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
280,"[1, 4]",sales_rep_35,5,Y,2021-04-16,2021-05-01,2022-10-04,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,16803
281,"[1, 4, 2]",sales_rep_59,4,N,2022-01-12,2022-03-12,2022-06-29,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,45
282,[2],sales_rep_72,2,N,2021-02-25,2022-04-19,2022-07-06,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5950
283,"[2, 1, 3]",sales_rep_34,8,N,2021-06-19,2022-06-02,2022-06-13,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,5976
284,[3],sales_rep_44,3,N,2021-03-30,2022-03-17,2022-07-25,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
285,"[1, 2, 3]",sales_rep_30,5,Y,2022-09-27,2022-10-16,2022-10-22,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,149126
286,"[2, 4]",sales_rep_92,7,N,2021-02-19,2021-04-17,2022-03-07,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1060
287,[4],sales_rep_71,4,N,2022-01-18,2022-04-06,2022-04-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
288,[1],sales_rep_44,3,Y,2022-04-21,2022-06-20,2022-06-29,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,2718
289,[3],sales_rep_75,7,N,2022-05-05,2022-05-20,2022-09-12,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,1099
290,"[1, 4, 3, 2]",sales_rep_57,6,Y,2022-01-12,2022-10-01,2022-11-18,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
291,"[1, 3, 4, 2]",sales_rep_27,8,Y,2022-08-17,2022-11-20,2022-11-23,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,18
292,"[2, 4]",sales_rep_97,4,N,2022-05-10,2022-11-23,2022-11-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,278
293,"[4, 3]",sales_rep_56,1,N,2022-01-04,2022-08-30,2022-10-25,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
294,"[4, 1]",sales_rep_83,3,Y,2022-10-16,2022-10-31,2022-11-09,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,2129326
295,"[2, 1]",sales_rep_53,2,N,2021-10-22,2022-11-30,2022-11-30,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
296,[2],sales_rep_59,4,Y,2022-02-13,2022-11-09,2022-11-11,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,1129413
297,"[1, 4, 2]",sales_rep_40,3,N,2022-02-27,2022-07-31,2022-10-14,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
298,"[3, 2]",sales_rep_52,1,N,2022-07-09,2022-08-27,2022-10-01,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
299,[1],sales_rep_6,1,N,2021-03-02,2021-09-01,2021-10-29,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,4
300,"[2, 4, 3, 1]",sales_rep_39,4,Y,2022-07-14,2022-09-19,2022-11-15,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3589
301,"[1, 2, 4, 3]",sales_rep_9,1,N,2022-11-19,2022-11-21,2022-11-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,508200
302,"[3, 4, 2, 1]",sales_rep_33,6,Y,2022-08-19,2022-10-07,2022-10-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,348
303,"[2, 1, 4, 3]",sales_rep_68,2,N,2022-10-04,2022-10-09,2022-11-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,513480
304,"[3, 1, 2, 4]",sales_rep_3,4,Y,2021-04-23,2021-10-06,2022-10-23,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,6416258
305,"[4, 1, 3, 2]",sales_rep_43,5,N,2021-07-10,2022-11-17,2022-11-24,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4074407
306,"[1, 4]",sales_rep_60,3,N,2022-01-19,2022-06-29,2022-11-07,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,5208817
307,"[3, 2]",sales_rep_8,9,Y,2022-10-27,2022-11-10,2022-11-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,20
308,"[2, 1, 4]",sales_rep_88,4,Y,2021-11-02,2022-04-01,2022-05-05,"['prospecting', 'acquire', 'closed/won']","['', '', '']",True,56
309,"[4, 2]",sales_rep_7,1,N,2021-07-10,2022-07-15,2022-08-12,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",True,102637
310,[1],sales_rep_13,4,Y,2022-05-13,2022-11-18,2022-11-30,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,658536
311,[3],sales_rep_34,3,N,2021-10-21,2022-05-24,2022-09-27,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,4719069
312,"[1, 4, 3, 2]",sales_rep_9,1,N,2022-11-01,2022-11-01,2022-11-27,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/lost']","['', 'difficult deal', '', '', '']",False,128224
313,[1],sales_rep_80,6,N,2022-08-24,2022-10-10,2022-10-10,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,249
314,"[3, 2, 1, 4]",sales_rep_38,3,Y,2021-12-05,2022-10-17,2022-11-02,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,169101
315,[4],sales_rep_93,5,N,2021-04-12,2022-05-06,2022-07-07,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,1021
316,"[2, 1, 3]",sales_rep_72,2,Y,2022-05-01,2022-07-23,2022-08-05,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,920
317,[3],sales_rep_68,2,N,2022-11-07,2022-11-10,2022-11-23,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,3
318,"[2, 4]",sales_rep_42,2,Y,2021-10-26,2022-04-15,2022-06-14,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,9132464
319,"[1, 3, 4, 2]",sales_rep_22,9,N,2022-08-20,2022-09-11,2022-11-25,"['prospecting', 'acquire', 'prospecting', 'acquire', 'closed/won']","['', 'difficult deal', '', '', '']",False,57503
320,"[4, 3]",sales_rep_18,3,N,2021-07-21,2021-10-19,2022-06-28,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,786249
321,"[4, 2]",sales_rep_45,5,N,2022-07-31,2022-09-18,2022-09-19,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
322,"[3, 1, 2]",sales_rep_74,3,N,2021-08-31,2022-05-06,2022-05-23,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,434
323,"[4, 1, 3, 2]",sales_rep_37,3,N,2022-05-03,2022-07-25,2022-09-28,"['prospecting', 'acquire', 'closed/lost']","['', '', '']",False,0
324,"[4, 1]",sales_rep_71,7,Y,2021-08-01,2022-03-13,2022-07-06,"['prospecting', 'acquire', 'closed/won']","['', '', '']",False,0
